GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
8600000US14824,14824,ZCTA5 14824,53.2,4.1,52.5,3.2,53.8,7.2
8600000US14825,14825,ZCTA5 14825,47.7,5.3,48.4,6.2,47.2,5.9
8600000US14826,14826,ZCTA5 14826,42.9,3.4,44.7,6.0,42.4,2.9
8600000US14827,14827,ZCTA5 14827,57.1,63.2,63.3,61.4,25.8,69.4
8600000US14830,14830,ZCTA5 14830,40.0,1.3,39.2,1.8,41.2,2.1
8600000US14836,14836,ZCTA5 14836,49.7,4.1,52.1,5.5,49.1,4.9
8600000US14837,14837,ZCTA5 14837,40.1,3.0,39.5,3.7,40.4,4.2
8600000US14838,14838,ZCTA5 14838,42.0,4.3,41.5,3.3,43.3,6.3
8600000US14839,14839,ZCTA5 14839,40.7,3.0,41.8,4.2,39.1,5.1
8600000US14840,14840,ZCTA5 14840,53.2,2.4,50.9,3.5,54.2,1.4
8600000US14841,14841,ZCTA5 14841,57.7,6.1,55.2,10.2,59.9,4.2
8600000US14842,14842,ZCTA5 14842,53.8,4.4,55.8,4.4,50.3,6.2
8600000US14843,14843,ZCTA5 14843,40.1,1.4,38.3,2.2,41.8,2.5
8600000US14845,14845,ZCTA5 14845,44.6,1.6,44.3,1.6,45.1,2.0
8600000US14846,14846,ZCTA5 14846,49.6,4.5,46.9,4.7,52.5,5.0
8600000US14847,14847,ZCTA5 14847,46.3,4.5,46.2,5.2,46.6,6.4
8600000US14850,14850,ZCTA5 14850,26.3,0.5,25.6,0.7,27.1,0.8
8600000US14853,14853,ZCTA5 14853,19.6,0.2,19.6,0.2,19.5,0.2
8600000US14854,14854,ZCTA5 14854,,,,,,
8600000US14855,14855,ZCTA5 14855,27.3,13.6,23.5,20.2,27.7,14.1
8600000US14856,14856,ZCTA5 14856,68.3,25.8,,,55.6,19.5
8600000US14858,14858,ZCTA5 14858,39.2,4.3,41.3,4.5,37.0,7.1
8600000US14859,14859,ZCTA5 14859,48.9,4.4,49.5,5.5,48.4,5.4
8600000US14860,14860,ZCTA5 14860,43.0,5.6,44.5,6.3,41.0,5.1
8600000US14861,14861,ZCTA5 14861,49.2,4.1,47.4,5.2,50.5,3.3
8600000US14864,14864,ZCTA5 14864,52.0,5.8,51.3,7.3,55.1,8.3
8600000US14865,14865,ZCTA5 14865,49.6,1.8,48.0,4.1,50.2,2.3
8600000US14867,14867,ZCTA5 14867,37.3,5.3,36.0,5.3,39.4,9.3
8600000US14869,14869,ZCTA5 14869,42.6,5.4,41.5,5.8,43.4,6.3
8600000US14870,14870,ZCTA5 14870,41.3,1.8,40.3,2.7,41.9,2.4
8600000US14871,14871,ZCTA5 14871,47.9,3.6,44.5,2.3,52.4,3.9
8600000US14872,14872,ZCTA5 14872,48.7,5.1,48.5,9.8,48.7,3.7
8600000US14873,14873,ZCTA5 14873,43.4,5.5,43.4,7.7,43.4,5.0
8600000US14874,14874,ZCTA5 14874,49.5,15.0,50.3,21.2,44.9,20.4
8600000US14877,14877,ZCTA5 14877,47.2,6.6,49.8,6.3,44.1,11.2
8600000US14878,14878,ZCTA5 14878,42.4,15.3,46.7,15.0,37.1,15.8
8600000US14879,14879,ZCTA5 14879,46.2,6.2,44.9,8.8,47.1,6.0
8600000US14880,14880,ZCTA5 14880,52.0,2.8,50.8,3.6,53.0,3.4
8600000US14881,14881,ZCTA5 14881,44.3,10.8,43.4,0.3,44.7,25.0
8600000US14882,14882,ZCTA5 14882,38.6,6.6,40.2,8.5,37.2,7.4
8600000US14883,14883,ZCTA5 14883,43.0,3.8,39.6,8.2,46.6,1.9
8600000US14884,14884,ZCTA5 14884,54.9,2.8,58.3,3.7,53.8,1.6
8600000US14885,14885,ZCTA5 14885,39.6,8.0,41.2,8.4,37.6,8.2
8600000US14886,14886,ZCTA5 14886,42.9,2.9,42.9,3.2,43.1,3.8
8600000US14889,14889,ZCTA5 14889,45.4,3.5,45.3,5.0,45.8,3.8
8600000US14891,14891,ZCTA5 14891,43.4,3.4,41.0,5.7,44.5,4.6
8600000US14892,14892,ZCTA5 14892,41.6,1.9,40.4,2.3,42.8,2.0
8600000US14893,14893,ZCTA5 14893,68.0,9.7,,,,
8600000US14894,14894,ZCTA5 14894,40.3,5.6,43.4,3.7,37.7,3.8
8600000US14895,14895,ZCTA5 14895,46.1,2.4,43.2,3.1,47.2,2.0
8600000US14897,14897,ZCTA5 14897,44.4,5.7,43.6,6.7,45.3,6.1
8600000US14898,14898,ZCTA5 14898,32.5,7.4,32.8,7.0,31.7,9.8
8600000US14901,14901,ZCTA5 14901,33.6,1.2,33.8,1.2,33.4,2.3
8600000US14903,14903,ZCTA5 14903,41.3,5.6,38.4,6.9,42.3,5.1
8600000US14904,14904,ZCTA5 14904,37.9,2.1,35.6,2.7,39.4,2.2
8600000US14905,14905,ZCTA5 14905,42.5,3.0,41.0,4.4,42.9,4.3
8600000US15001,15001,ZCTA5 15001,43.7,1.3,41.9,1.2,45.7,1.6
8600000US15003,15003,ZCTA5 15003,43.8,2.0,41.2,4.6,45.8,2.3
8600000US15004,15004,ZCTA5 15004,34.8,24.4,34.6,26.8,34.9,28.7
8600000US15005,15005,ZCTA5 15005,46.6,1.6,46.1,2.2,47.7,1.9
8600000US15006,15006,ZCTA5 15006,30.7,34.0,29.4,34.1,41.4,26.5
8600000US15007,15007,ZCTA5 15007,61.2,9.2,52.9,13.4,61.7,17.4
8600000US15009,15009,ZCTA5 15009,47.8,1.5,44.6,1.5,50.7,2.0
8600000US15010,15010,ZCTA5 15010,42.2,2.1,40.0,1.5,44.2,2.4
8600000US15012,15012,ZCTA5 15012,45.6,1.8,45.4,1.5,46.2,4.2
8600000US15014,15014,ZCTA5 15014,42.4,6.1,42.2,10.6,42.6,6.3
8600000US15015,15015,ZCTA5 15015,48.0,2.9,42.5,2.8,51.4,3.2
8600000US15017,15017,ZCTA5 15017,42.9,2.7,40.1,2.0,45.6,1.4
8600000US15018,15018,ZCTA5 15018,43.0,10.9,32.3,19.3,43.6,10.3
8600000US15019,15019,ZCTA5 15019,46.8,4.2,49.8,7.9,44.8,3.5
8600000US15020,15020,ZCTA5 15020,53.5,11.9,57.1,9.5,42.8,22.7
8600000US15021,15021,ZCTA5 15021,46.9,1.8,43.9,3.3,49.4,1.5
8600000US15022,15022,ZCTA5 15022,44.3,2.6,43.3,2.7,45.8,3.5
8600000US15024,15024,ZCTA5 15024,48.3,2.4,47.7,2.2,49.4,2.6
8600000US15025,15025,ZCTA5 15025,43.6,2.3,39.8,3.3,45.8,1.9
8600000US15026,15026,ZCTA5 15026,46.9,4.1,42.5,6.7,47.9,2.0
8600000US15027,15027,ZCTA5 15027,44.2,1.4,42.4,3.9,47.2,3.8
8600000US15028,15028,ZCTA5 15028,48.5,9.6,48.3,25.3,53.5,16.2
8600000US15030,15030,ZCTA5 15030,41.0,4.0,38.4,7.7,44.2,5.7
8600000US15031,15031,ZCTA5 15031,43.7,12.8,35.4,23.6,49.5,17.0
8600000US15033,15033,ZCTA5 15033,41.1,4.6,36.3,10.1,44.1,5.3
8600000US15034,15034,ZCTA5 15034,50.4,2.6,50.5,2.5,50.3,6.2
8600000US15035,15035,ZCTA5 15035,42.3,3.2,39.6,3.5,46.2,5.4
8600000US15037,15037,ZCTA5 15037,48.1,1.3,47.2,1.8,49.2,1.8
8600000US15038,15038,ZCTA5 15038,57.1,44.1,57.5,31.8,38.3,43.6
8600000US15042,15042,ZCTA5 15042,48.9,3.3,46.2,4.5,50.1,3.0
8600000US15043,15043,ZCTA5 15043,48.7,6.5,49.6,5.8,47.1,7.9
8600000US15044,15044,ZCTA5 15044,44.6,1.1,42.9,1.5,46.1,1.8
8600000US15045,15045,ZCTA5 15045,41.7,3.9,39.9,4.6,43.9,8.0
8600000US15046,15046,ZCTA5 15046,44.7,2.3,43.0,2.1,45.9,2.9
8600000US15047,15047,ZCTA5 15047,33.7,44.8,,,33.6,63.9
8600000US15049,15049,ZCTA5 15049,52.8,5.2,46.2,10.2,56.9,7.2
8600000US15050,15050,ZCTA5 15050,44.5,2.5,44.2,1.6,44.9,5.2
8600000US15051,15051,ZCTA5 15051,57.2,9.5,53.2,12.2,57.7,9.6
8600000US15052,15052,ZCTA5 15052,45.9,1.7,46.0,2.8,45.9,2.0
8600000US15053,15053,ZCTA5 15053,29.5,45.6,56.5,50.9,27.9,18.0
8600000US15054,15054,ZCTA5 15054,53.0,4.2,53.1,6.6,52.5,9.1
8600000US15055,15055,ZCTA5 15055,51.4,4.9,51.9,6.9,50.6,6.0
8600000US15056,15056,ZCTA5 15056,41.4,4.8,39.1,6.7,47.0,6.5
8600000US15057,15057,ZCTA5 15057,41.8,1.8,42.5,1.7,41.2,2.5
8600000US15059,15059,ZCTA5 15059,37.0,7.0,33.6,4.6,41.1,7.8
8600000US15060,15060,ZCTA5 15060,36.4,6.1,39.8,7.4,31.7,7.2
8600000US15061,15061,ZCTA5 15061,43.8,2.1,41.5,2.7,46.2,2.7
8600000US15062,15062,ZCTA5 15062,47.5,3.1,43.2,3.7,51.9,2.3
8600000US15063,15063,ZCTA5 15063,48.0,2.4,44.8,2.9,51.6,1.4
8600000US15064,15064,ZCTA5 15064,34.5,16.0,58.1,8.5,25.0,14.4
8600000US15065,15065,ZCTA5 15065,43.5,2.6,41.1,2.1,45.6,1.4
8600000US15066,15066,ZCTA5 15066,45.1,2.3,40.0,4.0,48.4,3.0
8600000US15067,15067,ZCTA5 15067,47.0,2.5,41.7,4.4,48.6,2.1
8600000US15068,15068,ZCTA5 15068,45.9,1.1,45.0,1.0,46.9,1.2
8600000US15071,15071,ZCTA5 15071,41.5,4.1,42.9,5.4,40.7,4.0
8600000US15072,15072,ZCTA5 15072,66.3,24.1,70.3,4.1,63.3,41.4
8600000US15074,15074,ZCTA5 15074,45.6,1.8,42.8,3.2,47.0,0.9
8600000US15075,15075,ZCTA5 15075,26.9,5.0,26.8,24.8,29.0,5.7
8600000US15076,15076,ZCTA5 15076,40.4,12.7,39.0,9.6,43.0,25.2
8600000US15077,15077,ZCTA5 15077,42.7,5.1,45.0,3.7,39.8,6.1
8600000US15078,15078,ZCTA5 15078,41.4,22.9,48.3,22.7,33.7,35.3
8600000US15081,15081,ZCTA5 15081,47.4,12.5,44.8,13.6,51.4,15.2
8600000US15082,15082,ZCTA5 15082,38.5,48.6,36.5,60.4,40.5,38.0
8600000US15083,15083,ZCTA5 15083,47.0,7.0,48.7,8.9,45.5,7.5
8600000US15084,15084,ZCTA5 15084,43.5,2.6,40.2,3.8,45.1,1.7
8600000US15085,15085,ZCTA5 15085,43.6,2.6,41.7,2.2,46.2,2.2
8600000US15086,15086,ZCTA5 15086,42.8,7.5,45.7,5.3,40.3,10.6
8600000US15087,15087,ZCTA5 15087,37.9,14.4,37.5,40.0,43.0,12.8
8600000US15088,15088,ZCTA5 15088,36.0,9.4,40.1,8.4,34.9,7.2
8600000US15089,15089,ZCTA5 15089,47.4,2.0,47.8,2.5,47.1,2.6
8600000US15090,15090,ZCTA5 15090,41.8,1.4,41.0,3.2,42.9,2.5
8600000US15101,15101,ZCTA5 15101,43.8,1.8,42.9,2.2,45.0,2.8
8600000US15102,15102,ZCTA5 15102,45.1,0.9,42.8,1.4,46.8,1.1
8600000US15104,15104,ZCTA5 15104,38.3,3.9,37.3,3.7,39.5,6.1
8600000US15106,15106,ZCTA5 15106,43.1,1.9,40.4,3.0,47.2,2.0
8600000US15108,15108,ZCTA5 15108,40.4,0.9,39.5,1.7,41.2,1.3
8600000US15110,15110,ZCTA5 15110,34.3,4.3,32.9,7.6,37.9,7.9
8600000US15112,15112,ZCTA5 15112,36.9,2.6,36.3,4.4,37.4,3.9
8600000US15116,15116,ZCTA5 15116,48.6,1.8,48.3,2.2,48.9,2.2
8600000US15120,15120,ZCTA5 15120,42.8,1.7,39.9,2.8,46.1,2.5
8600000US15122,15122,ZCTA5 15122,46.1,2.0,42.3,2.5,48.9,1.8
8600000US15126,15126,ZCTA5 15126,40.6,5.0,37.4,2.1,44.6,4.2
8600000US15129,15129,ZCTA5 15129,43.7,1.2,42.2,1.7,45.4,2.3
8600000US15131,15131,ZCTA5 15131,53.8,3.2,50.2,5.5,55.7,2.3
8600000US15132,15132,ZCTA5 15132,41.9,1.9,38.7,2.1,43.6,1.9
8600000US15133,15133,ZCTA5 15133,45.2,1.9,43.3,3.5,45.8,2.5
8600000US15135,15135,ZCTA5 15135,44.9,4.7,43.2,3.1,48.0,3.2
8600000US15136,15136,ZCTA5 15136,42.1,1.9,41.1,2.6,43.0,2.4
8600000US15137,15137,ZCTA5 15137,44.3,2.8,43.2,4.3,45.5,4.2
8600000US15139,15139,ZCTA5 15139,49.2,2.3,43.6,3.2,52.5,1.4
8600000US15140,15140,ZCTA5 15140,35.1,4.8,33.7,4.2,38.3,10.7
8600000US15142,15142,ZCTA5 15142,47.2,12.4,47.9,13.2,46.2,13.3
8600000US15143,15143,ZCTA5 15143,44.7,1.3,43.2,1.5,45.8,1.4
8600000US15144,15144,ZCTA5 15144,45.7,1.6,45.6,4.1,45.8,3.4
8600000US15145,15145,ZCTA5 15145,41.8,3.3,43.5,5.7,39.9,6.2
8600000US15146,15146,ZCTA5 15146,45.0,1.2,42.8,1.6,48.0,2.2
8600000US15147,15147,ZCTA5 15147,47.4,1.8,44.1,1.7,51.1,2.0
8600000US15148,15148,ZCTA5 15148,35.5,5.5,35.0,7.5,36.0,7.6
8600000US15201,15201,ZCTA5 15201,35.5,2.1,34.2,2.1,37.6,2.6
8600000US15202,15202,ZCTA5 15202,40.5,1.1,39.2,2.3,42.1,1.8
8600000US15203,15203,ZCTA5 15203,30.3,2.2,29.9,2.4,31.3,3.8
8600000US15204,15204,ZCTA5 15204,37.7,1.4,33.3,4.3,40.7,2.6
8600000US15205,15205,ZCTA5 15205,37.6,1.2,36.2,1.9,39.3,2.6
8600000US15206,15206,ZCTA5 15206,36.3,1.3,34.7,2.1,38.0,2.1
8600000US15207,15207,ZCTA5 15207,40.4,2.5,37.2,3.7,44.4,2.7
8600000US15208,15208,ZCTA5 15208,37.3,2.9,36.4,3.6,38.0,3.8
8600000US15209,15209,ZCTA5 15209,43.5,2.4,42.7,2.2,44.8,4.6
8600000US15210,15210,ZCTA5 15210,34.0,1.3,32.9,1.8,35.0,1.4
8600000US15211,15211,ZCTA5 15211,34.3,1.0,33.7,1.1,34.7,2.3
8600000US15212,15212,ZCTA5 15212,38.2,1.7,36.0,1.9,40.3,2.9
8600000US15213,15213,ZCTA5 15213,21.6,0.2,21.8,0.3,21.3,0.3
8600000US15214,15214,ZCTA5 15214,38.7,2.4,34.5,3.5,42.7,2.6
8600000US15215,15215,ZCTA5 15215,43.5,2.3,42.1,2.6,46.2,2.9
8600000US15216,15216,ZCTA5 15216,38.5,1.4,36.0,2.6,41.1,1.3
8600000US15217,15217,ZCTA5 15217,34.3,0.8,33.1,1.1,37.0,2.0
8600000US15218,15218,ZCTA5 15218,40.5,1.6,40.2,2.3,40.7,2.1
8600000US15219,15219,ZCTA5 15219,27.7,0.9,29.0,1.6,26.0,2.5
8600000US15220,15220,ZCTA5 15220,40.5,1.8,38.7,1.5,42.5,2.3
8600000US15221,15221,ZCTA5 15221,42.1,1.6,39.2,2.7,44.6,2.2
8600000US15222,15222,ZCTA5 15222,30.9,2.5,34.2,4.6,27.7,2.3
8600000US15223,15223,ZCTA5 15223,39.8,3.2,37.5,1.7,43.4,3.0
8600000US15224,15224,ZCTA5 15224,33.2,1.3,31.9,1.0,35.2,2.2
8600000US15225,15225,ZCTA5 15225,48.2,2.1,42.8,4.0,52.2,3.0
8600000US15226,15226,ZCTA5 15226,40.0,2.7,37.5,1.9,44.9,3.0
8600000US15227,15227,ZCTA5 15227,42.2,1.2,42.1,2.0,42.5,2.2
8600000US15228,15228,ZCTA5 15228,41.7,1.6,40.8,2.2,42.3,1.5
8600000US15229,15229,ZCTA5 15229,37.9,1.7,35.7,2.4,41.4,3.4
8600000US15232,15232,ZCTA5 15232,28.5,0.8,28.9,1.4,28.0,0.8
8600000US15233,15233,ZCTA5 15233,34.9,2.2,34.3,2.3,40.6,5.1
8600000US15234,15234,ZCTA5 15234,44.6,1.7,40.1,2.7,47.3,1.7
8600000US15235,15235,ZCTA5 15235,45.6,1.0,44.4,2.0,47.0,2.3
8600000US15236,15236,ZCTA5 15236,44.0,1.7,42.1,2.0,45.8,3.3
8600000US15237,15237,ZCTA5 15237,44.2,1.3,41.2,1.3,46.6,1.7
8600000US15238,15238,ZCTA5 15238,50.4,2.1,49.6,2.3,51.1,2.2
8600000US15239,15239,ZCTA5 15239,42.7,1.1,42.2,1.5,43.4,1.9
8600000US15241,15241,ZCTA5 15241,44.3,0.9,42.9,1.3,45.9,1.4
8600000US15243,15243,ZCTA5 15243,50.4,1.4,47.6,1.7,53.0,2.4
8600000US15260,15260,ZCTA5 15260,,,,,,
8600000US15290,15290,ZCTA5 15290,,,,,,
8600000US15301,15301,ZCTA5 15301,43.5,1.3,41.8,1.2,45.5,1.6
8600000US15310,15310,ZCTA5 15310,44.4,15.3,42.7,21.4,45.0,13.3
8600000US15311,15311,ZCTA5 15311,46.6,2.9,46.4,5.0,47.2,5.4
8600000US15312,15312,ZCTA5 15312,43.4,3.1,41.0,3.0,45.7,2.3
8600000US15313,15313,ZCTA5 15313,46.7,7.5,43.4,8.3,49.9,9.9
8600000US15314,15314,ZCTA5 15314,40.9,1.5,39.4,3.1,42.3,3.0
8600000US15315,15315,ZCTA5 15315,41.8,11.7,49.7,11.5,38.7,8.6
8600000US15316,15316,ZCTA5 15316,37.7,9.4,44.5,17.3,32.8,13.0
8600000US15317,15317,ZCTA5 15317,44.5,0.9,43.4,1.5,45.7,1.2
8600000US15320,15320,ZCTA5 15320,38.7,6.3,36.3,5.2,42.8,5.6
8600000US15321,15321,ZCTA5 15321,48.1,5.0,46.8,7.2,48.5,6.0
8600000US15322,15322,ZCTA5 15322,41.0,5.9,38.4,5.1,42.7,6.8
8600000US15323,15323,ZCTA5 15323,43.6,2.5,41.8,4.6,44.5,2.2
8600000US15324,15324,ZCTA5 15324,47.6,4.0,47.8,3.8,47.4,7.0
8600000US15325,15325,ZCTA5 15325,26.1,36.3,4.1,34.2,26.4,12.4
8600000US15327,15327,ZCTA5 15327,42.3,4.7,40.5,10.2,44.7,7.3
8600000US15329,15329,ZCTA5 15329,46.7,4.3,47.0,5.8,46.6,4.3
8600000US15330,15330,ZCTA5 15330,45.5,3.4,43.9,6.1,47.8,3.0
8600000US15331,15331,ZCTA5 15331,42.6,9.1,39.3,7.5,45.4,11.0
8600000US15332,15332,ZCTA5 15332,48.6,2.0,49.2,1.5,47.9,2.8
8600000US15333,15333,ZCTA5 15333,44.0,3.3,44.2,4.3,43.8,4.2
8600000US15334,15334,ZCTA5 15334,24.9,16.2,35.1,25.0,24.5,20.7
8600000US15337,15337,ZCTA5 15337,42.5,4.9,38.6,6.2,45.0,5.2
8600000US15338,15338,ZCTA5 15338,46.2,3.5,44.7,4.8,47.2,4.4
8600000US15340,15340,ZCTA5 15340,44.0,7.5,39.9,9.2,48.6,12.2
8600000US15341,15341,ZCTA5 15341,41.5,7.6,41.5,7.6,40.8,9.5
8600000US15342,15342,ZCTA5 15342,44.5,3.1,44.6,2.2,44.2,5.5
8600000US15344,15344,ZCTA5 15344,48.1,2.6,51.3,4.3,46.8,3.0
8600000US15345,15345,ZCTA5 15345,43.1,3.5,43.9,4.3,41.4,3.9
8600000US15346,15346,ZCTA5 15346,48.8,10.2,47.5,17.1,50.2,10.4
8600000US15347,15347,ZCTA5 15347,58.3,32.2,57.6,32.6,58.5,40.3
8600000US15348,15348,ZCTA5 15348,26.3,15.5,26.2,20.8,27.1,22.2
8600000US15349,15349,ZCTA5 15349,52.3,3.4,53.1,4.5,52.1,4.1
8600000US15350,15350,ZCTA5 15350,48.4,9.0,57.0,11.0,45.1,4.4
8600000US15351,15351,ZCTA5 15351,52.7,10.8,50.6,10.2,53.5,32.1
8600000US15352,15352,ZCTA5 15352,43.3,4.1,43.5,4.5,43.2,4.9
8600000US15353,15353,ZCTA5 15353,49.5,35.7,31.5,49.3,54.0,14.1
8600000US15357,15357,ZCTA5 15357,46.4,6.0,45.7,12.1,46.5,3.6
8600000US15358,15358,ZCTA5 15358,28.0,26.3,27.4,8.4,45.6,23.4
8600000US15359,15359,ZCTA5 15359,41.9,10.0,40.2,18.5,43.5,5.4
8600000US15360,15360,ZCTA5 15360,46.8,3.0,47.7,4.1,45.6,2.1
8600000US15361,15361,ZCTA5 15361,48.4,9.7,44.5,19.7,48.6,13.9
8600000US15362,15362,ZCTA5 15362,43.8,4.4,44.3,5.4,43.5,4.3
8600000US15363,15363,ZCTA5 15363,41.4,19.5,28.4,20.7,45.2,20.0
8600000US15364,15364,ZCTA5 15364,48.3,9.0,43.2,13.3,50.0,5.1
8600000US15366,15366,ZCTA5 15366,60.4,2.5,61.2,3.4,59.2,4.4
8600000US15367,15367,ZCTA5 15367,38.6,1.8,38.0,3.5,39.0,1.5
8600000US15368,15368,ZCTA5 15368,37.7,15.4,29.8,31.7,40.0,10.0
8600000US15370,15370,ZCTA5 15370,39.3,1.3,38.0,1.0,41.4,2.0
8600000US15376,15376,ZCTA5 15376,45.1,4.7,40.2,9.9,49.1,5.0
8600000US15377,15377,ZCTA5 15377,45.7,3.8,43.0,5.9,48.5,2.4
8600000US15378,15378,ZCTA5 15378,22.7,14.2,,,22.2,9.0
8600000US15379,15379,ZCTA5 15379,51.8,5.8,51.0,4.7,55.5,7.7
8600000US15380,15380,ZCTA5 15380,46.3,6.0,48.8,4.9,43.3,7.5
8600000US15401,15401,ZCTA5 15401,45.3,1.4,42.8,2.7,46.8,1.4
8600000US15410,15410,ZCTA5 15410,37.0,16.3,31.8,18.4,37.5,21.7
8600000US15411,15411,ZCTA5 15411,47.9,6.4,49.0,5.9,47.7,9.4
8600000US15412,15412,ZCTA5 15412,44.8,7.6,44.8,6.2,48.1,12.8
8600000US15413,15413,ZCTA5 15413,46.3,9.9,46.4,5.3,46.1,14.5
8600000US15417,15417,ZCTA5 15417,44.1,2.8,44.4,2.4,43.8,4.1
8600000US15419,15419,ZCTA5 15419,22.8,0.9,22.7,0.5,23.0,4.4
8600000US15420,15420,ZCTA5 15420,22.0,18.6,21.8,18.4,30.4,12.6
8600000US15421,15421,ZCTA5 15421,,,,,,
8600000US15422,15422,ZCTA5 15422,18.3,5.0,18.2,5.2,35.2,0.8
8600000US15423,15423,ZCTA5 15423,48.8,6.3,42.0,16.0,51.6,5.2
8600000US15424,15424,ZCTA5 15424,48.2,2.6,50.1,3.5,46.6,2.9
8600000US15425,15425,ZCTA5 15425,42.4,1.2,40.8,1.7,43.6,2.5
8600000US15427,15427,ZCTA5 15427,46.4,3.6,39.2,11.9,48.8,2.7
8600000US15428,15428,ZCTA5 15428,45.5,3.3,45.4,2.9,45.7,5.1
8600000US15429,15429,ZCTA5 15429,29.8,22.1,31.1,10.0,29.5,55.9
8600000US15430,15430,ZCTA5 15430,27.0,4.2,28.3,2.2,24.9,16.7
8600000US15431,15431,ZCTA5 15431,49.6,2.8,47.4,3.4,50.6,1.7
8600000US15432,15432,ZCTA5 15432,49.1,5.3,46.6,7.8,51.9,6.0
8600000US15433,15433,ZCTA5 15433,59.1,2.6,54.6,7.0,59.8,12.8
8600000US15434,15434,ZCTA5 15434,51.3,11.6,55.7,16.5,50.0,10.1
8600000US15435,15435,ZCTA5 15435,35.9,7.9,38.5,6.6,33.4,10.6
8600000US15436,15436,ZCTA5 15436,42.2,5.9,41.8,9.1,42.5,5.9
8600000US15437,15437,ZCTA5 15437,39.2,12.0,39.3,11.1,39.1,16.9
8600000US15438,15438,ZCTA5 15438,49.0,5.8,43.9,4.0,53.7,5.4
8600000US15440,15440,ZCTA5 15440,58.4,13.0,52.0,33.6,63.1,15.8
8600000US15442,15442,ZCTA5 15442,48.4,9.3,46.6,8.9,51.1,11.5
8600000US15443,15443,ZCTA5 15443,52.1,30.6,51.7,28.8,52.4,39.8
8600000US15444,15444,ZCTA5 15444,44.7,26.3,44.8,26.4,27.6,62.4
8600000US15445,15445,ZCTA5 15445,49.0,2.9,49.0,4.2,48.9,3.2
8600000US15446,15446,ZCTA5 15446,76.8,13.5,76.5,22.4,80.2,15.2
8600000US15447,15447,ZCTA5 15447,27.5,12.0,28.0,36.7,24.6,17.9
8600000US15448,15448,ZCTA5 15448,30.9,20.3,30.4,35.0,63.0,57.0
8600000US15449,15449,ZCTA5 15449,42.5,16.3,46.5,52.7,35.9,39.3
8600000US15450,15450,ZCTA5 15450,35.1,2.0,35.1,2.2,35.1,24.6
8600000US15451,15451,ZCTA5 15451,41.1,8.1,38.9,10.8,41.3,7.9
8600000US15454,15454,ZCTA5 15454,54.2,4.8,58.3,7.2,,
8600000US15455,15455,ZCTA5 15455,47.3,12.0,42.0,27.4,51.8,23.3
8600000US15456,15456,ZCTA5 15456,42.4,4.5,40.9,3.2,46.3,6.4
8600000US15458,15458,ZCTA5 15458,40.5,7.9,38.1,14.8,41.8,7.4
8600000US15459,15459,ZCTA5 15459,46.7,2.5,45.1,5.4,48.8,6.2
8600000US15460,15460,ZCTA5 15460,32.8,22.8,33.5,37.9,32.5,13.5
8600000US15461,15461,ZCTA5 15461,43.5,4.9,39.6,5.1,46.6,6.2
8600000US15462,15462,ZCTA5 15462,17.5,15.3,37.1,17.0,14.4,4.3
8600000US15463,15463,ZCTA5 15463,,,,,,
8600000US15464,15464,ZCTA5 15464,39.6,4.4,39.6,4.2,40.0,6.0
8600000US15466,15466,ZCTA5 15466,42.3,7.9,37.8,16.4,42.6,6.7
8600000US15467,15467,ZCTA5 15467,53.2,10.8,53.4,5.1,50.5,25.5
8600000US15468,15468,ZCTA5 15468,42.4,2.8,41.1,5.0,42.7,4.2
8600000US15469,15469,ZCTA5 15469,45.3,7.6,39.6,5.7,48.9,4.5
8600000US15470,15470,ZCTA5 15470,36.5,21.8,43.8,19.9,29.9,25.9
8600000US15472,15472,ZCTA5 15472,31.5,37.2,29.8,48.3,31.7,42.6
8600000US15473,15473,ZCTA5 15473,45.3,2.8,42.3,4.1,49.6,4.0
8600000US15474,15474,ZCTA5 15474,43.3,4.2,41.8,4.5,44.3,4.2
8600000US15475,15475,ZCTA5 15475,32.4,5.2,32.6,9.8,30.7,5.8
8600000US15476,15476,ZCTA5 15476,67.9,14.6,,,,
8600000US15477,15477,ZCTA5 15477,50.5,6.7,50.0,6.3,51.3,8.4
8600000US15478,15478,ZCTA5 15478,41.0,3.7,36.7,6.9,44.0,3.8
8600000US15479,15479,ZCTA5 15479,42.2,2.9,41.9,2.8,43.0,5.3
8600000US15480,15480,ZCTA5 15480,52.7,6.8,47.7,10.1,56.1,7.7
8600000US15482,15482,ZCTA5 15482,56.3,6.6,57.1,3.0,53.6,13.2
8600000US15483,15483,ZCTA5 15483,49.6,10.7,42.5,14.4,57.6,7.7
8600000US15484,15484,ZCTA5 15484,20.2,34.6,34.6,43.7,14.6,24.8
8600000US15486,15486,ZCTA5 15486,44.6,5.5,41.1,4.9,46.7,3.6
8600000US15489,15489,ZCTA5 15489,51.7,9.8,24.0,35.4,53.7,3.9
8600000US15490,15490,ZCTA5 15490,55.0,10.0,51.7,18.1,55.1,8.1
8600000US15492,15492,ZCTA5 15492,47.8,37.8,35.9,76.8,48.0,23.4
8600000US15501,15501,ZCTA5 15501,46.1,1.3,43.7,1.7,49.2,1.8
